game_id,game_date,season,team_id,team_abbr,matchup,win_loss,points,fg_pct,ft_pct,fg3_pct,assists,rebounds,steals,blocks,turnovers,plus_minus,is_home,opponent_abbr,win
0022301190,2024-04-14,2023-24,1610612752,NYK,NYK vs. CHI,W,120,0.505,0.762,0.375,27,53,7,6,21,1.0,1,CHI,1
0022301194,2024-04-14,2023-24,1610612756,PHX,PHX @ MIN,W,125,0.547,0.833,0.552,28,32,13,3,12,19.0,0,MIN,1
0022301196,2024-04-14,2023-24,1610612760,OKC,OKC vs. DAL,W,135,0.557,0.813,0.412,38,58,6,6,14,49.0,1,DAL,1
0022301193,2024-04-14,2023-24,1610612743,DEN,DEN @ MEM,W,126,0.517,0.846,0.333,32,54,9,5,17,15.0,0,MEM,1
0022301194,2024-04-14,2023-24,1610612750,MIN,MIN vs. PHX,L,106,0.514,0.806,0.346,22,36,7,5,24,-19.0,1,PHX,0
0022301186,2024-04-14,2023-24,1610612738,BOS,BOS vs. WAS,W,132,0.573,0.667,0.5,29,48,10,15,14,10.0,1,WAS,1
0022301189,2024-04-14,2023-24,1610612748,MIA,MIA vs. TOR,W,118,0.529,0.895,0.25,29,46,13,7,19,15.0,1,TOR,1
0022301196,2024-04-14,2023-24,1610612742,DAL,DAL @ OKC,L,86,0.33,0.824,0.205,19,41,8,2,14,-49.0,0,OKC,0
0022301191,2024-04-14,2023-24,1610612749,MIL,MIL @ ORL,L,88,0.4,0.913,0.259,16,34,10,4,17,-25.0,0,ORL,0
0022301187,2024-04-14,2023-24,1610612739,CLE,CLE vs. CHA,L,110,0.473,0.667,0.485,30,43,4,1,14,-10.0,1,CHA,0
0022301176,2024-04-12,2023-24,1610612748,MIA,MIA vs. TOR,W,125,0.523,0.783,0.415,37,37,7,2,4,22.0,1,TOR,1
0022301181,2024-04-12,2023-24,1610612742,DAL,DAL vs. DET,L,89,0.434,0.75,0.276,20,49,5,5,20,-18.0,1,DET,0
0022301174,2024-04-12,2023-24,1610612739,CLE,CLE vs. IND,W,129,0.526,0.696,0.406,28,41,9,2,9,9.0,1,IND,1
0022301180,2024-04-12,2023-24,1610612743,DEN,DEN @ SAS,L,120,0.505,0.9,0.361,31,33,9,4,7,-1.0,0,SAS,0
0022301179,2024-04-12,2023-24,1610612749,MIL,MIL @ OKC,L,107,0.494,0.923,0.367,27,42,7,3,17,-18.0,0,OKC,0
0022301179,2024-04-12,2023-24,1610612760,OKC,OKC vs. MIL,W,125,0.528,0.9,0.342,29,38,13,5,10,18.0,1,MIL,1
0022301178,2024-04-12,2023-24,1610612750,MIN,MIN vs. ATL,W,109,0.481,0.793,0.27,29,44,8,11,14,3.0,1,ATL,1
0022301185,2024-04-12,2023-24,1610612756,PHX,PHX @ SAC,W,108,0.526,0.941,0.375,25,41,4,4,18,1.0,0,SAC,1
0022301173,2024-04-12,2023-24,1610612738,BOS,BOS vs. CHA,W,131,0.519,0.692,0.341,34,53,12,1,6,33.0,1,CHA,1
0022301175,2024-04-12,2023-24,1610612752,NYK,NYK vs. BKN,W,111,0.458,0.84,0.467,21,31,10,3,5,4.0,1,BKN,1
0022301167,2024-04-11,2023-24,1610612752,NYK,NYK @ BOS,W,118,0.495,0.6,0.389,24,52,7,4,12,9.0,0,BOS,1
0022301167,2024-04-11,2023-24,1610612738,BOS,BOS vs. NYK,L,109,0.465,0.813,0.381,25,36,7,12,12,-9.0,1,NYK,0
0022301164,2024-04-10,2023-24,1610612743,DEN,DEN vs. MIN,W,116,0.554,0.565,0.44,31,44,7,8,13,9.0,1,MIN,1
0022301163,2024-04-10,2023-24,1610612760,OKC,OKC vs. SAS,W,127,0.465,0.81,0.421,33,62,12,6,12,38.0,1,SAS,1
0022301165,2024-04-10,2023-24,1610612756,PHX,PHX @ LAC,W,124,0.484,0.933,0.36,29,48,8,6,13,16.0,0,LAC,1
0022301161,2024-04-10,2023-24,1610612748,MIA,MIA vs. DAL,L,92,0.407,1.0,0.433,22,46,3,1,15,-19.0,1,DAL,0
0022301158,2024-04-10,2023-24,1610612739,CLE,CLE vs. MEM,W,110,0.451,0.724,0.405,27,47,11,10,13,12.0,1,MEM,1
0022301161,2024-04-10,2023-24,1610612742,DAL,DAL @ MIA,W,111,0.494,0.769,0.341,27,39,8,8,7,19.0,0,MIA,1
0022301164,2024-04-10,2023-24,1610612750,MIN,MIN @ DEN,L,107,0.5,0.571,0.433,23,35,9,5,9,-9.0,0,DEN,0
0022301162,2024-04-10,2023-24,1610612749,MIL,MIL vs. ORL,W,117,0.512,0.8,0.375,27,43,9,4,12,18.0,1,ORL,1
0022301153,2024-04-09,2023-24,1610612760,OKC,OKC vs. SAC,W,112,0.488,0.742,0.367,21,42,11,8,13,7.0,1,SAC,1
0022301148,2024-04-09,2023-24,1610612749,MIL,MIL vs. BOS,W,104,0.531,0.5,0.472,29,49,6,5,16,13.0,1,BOS,1
0022301152,2024-04-09,2023-24,1610612750,MIN,MIN vs. WAS,W,130,0.478,0.813,0.439,30,44,9,8,8,9.0,1,WAS,1
0022301148,2024-04-09,2023-24,1610612738,BOS,BOS @ MIL,L,91,0.398,,0.327,27,38,11,4,12,-13.0,0,MIL,0
0022301144,2024-04-09,2023-24,1610612742,DAL,DAL @ CHA,W,130,0.538,0.65,0.34,35,55,6,7,14,26.0,0,CHA,1
0022301156,2024-04-09,2023-24,1610612756,PHX,PHX vs. LAC,L,92,0.337,0.857,0.229,17,38,16,7,8,-13.0,1,LAC,0
0022301149,2024-04-09,2023-24,1610612752,NYK,NYK @ CHI,W,128,0.554,0.95,0.472,31,31,6,4,10,11.0,0,CHI,1
0022301154,2024-04-09,2023-24,1610612743,DEN,DEN @ UTA,W,111,0.489,0.455,0.378,30,43,12,12,9,16.0,0,UTA,1
0022301147,2024-04-09,2023-24,1610612748,MIA,MIA @ ATL,W,117,0.477,0.714,0.4,29,46,8,3,18,6.0,0,ATL,1
0022301134,2024-04-07,2023-24,1610612738,BOS,BOS vs. POR,W,124,0.563,0.769,0.421,34,40,11,8,12,17.0,1,POR,1
0022301133,2024-04-07,2023-24,1610612748,MIA,MIA @ IND,L,115,0.464,0.906,0.296,21,39,3,2,7,-2.0,0,IND,0
0022301132,2024-04-07,2023-24,1610612739,CLE,CLE @ LAC,L,118,0.477,0.852,0.367,27,36,10,2,11,-2.0,0,LAC,0
0022301131,2024-04-07,2023-24,1610612742,DAL,DAL vs. HOU,W,147,0.541,0.889,0.385,21,47,4,6,17,11.0,1,HOU,1
0022301135,2024-04-07,2023-24,1610612760,OKC,OKC @ CHA,W,121,0.517,0.765,0.5,33,36,14,4,16,3.0,0,CHA,1
0022301139,2024-04-07,2023-24,1610612749,MIL,MIL vs. NYK,L,109,0.467,0.844,0.353,27,38,3,7,14,-13.0,1,NYK,0
0022301138,2024-04-07,2023-24,1610612756,PHX,PHX vs. NOP,L,105,0.448,0.929,0.359,30,38,7,8,15,-8.0,1,NOP,0
0022301143,2024-04-07,2023-24,1610612750,MIN,MIN @ LAL,W,127,0.515,0.857,0.385,29,46,12,3,14,10.0,0,LAL,1
0022301139,2024-04-07,2023-24,1610612752,NYK,NYK @ MIL,W,122,0.489,0.818,0.483,25,41,9,6,5,13.0,0,MIL,1
0022301130,2024-04-06,2023-24,1610612743,DEN,DEN vs. ATL,W,142,0.602,0.813,0.561,38,47,9,7,15,32.0,1,ATL,1
0022301127,2024-04-06,2023-24,1610612739,CLE,CLE @ LAL,L,97,0.433,0.667,0.314,24,40,11,3,18,-19.0,0,LAL,0
0022301119,2024-04-05,2023-24,1610612752,NYK,NYK @ CHI,L,100,0.434,0.75,0.345,22,38,9,2,17,-8.0,0,CHI,0
0022301120,2024-04-05,2023-24,1610612748,MIA,MIA @ HOU,W,119,0.494,0.857,0.361,27,48,8,4,9,15.0,0,HOU,1
0022301125,2024-04-05,2023-24,1610612750,MIN,MIN @ PHX,L,87,0.388,0.786,0.345,23,44,9,6,18,-10.0,0,PHX,0
0022301122,2024-04-05,2023-24,1610612749,MIL,MIL vs. TOR,L,111,0.436,0.81,0.286,21,45,8,6,13,-6.0,1,TOR,0
0022301097,2024-04-05,2023-24,1610612742,DAL,DAL vs. GSW,W,108,0.476,0.762,0.353,30,41,9,9,17,2.0,1,GSW,1
0022301118,2024-04-05,2023-24,1610612738,BOS,BOS vs. SAC,W,101,0.427,0.722,0.273,25,51,6,4,7,1.0,1,SAC,1
0022301125,2024-04-05,2023-24,1610612756,PHX,PHX vs. MIN,W,97,0.434,0.759,0.346,29,49,12,3,18,10.0,1,MIN,1
0022301116,2024-04-05,2023-24,1610612760,OKC,OKC @ IND,L,112,0.488,0.833,0.267,24,39,8,6,15,-14.0,0,IND,0
0022301111,2024-04-04,2023-24,1610612748,MIA,MIA vs. PHI,L,105,0.415,0.875,0.302,24,51,8,4,15,-4.0,1,PHI,0
0022301114,2024-04-04,2023-24,1610612743,DEN,DEN @ LAC,L,100,0.434,0.68,0.314,27,51,3,4,13,-2.0,0,LAC,0
0022301124,2024-04-04,2023-24,1610612742,DAL,DAL vs. ATL,W,109,0.404,0.882,0.367,20,53,7,7,14,14.0,1,ATL,1
0022301112,2024-04-04,2023-24,1610612752,NYK,NYK vs. SAC,W,120,0.55,0.69,0.429,34,39,9,2,11,11.0,1,SAC,1
0022301108,2024-04-03,2023-24,1610612750,MIN,MIN vs. TOR,W,133,0.51,0.682,0.465,37,50,13,9,9,48.0,1,TOR,1
0022301105,2024-04-03,2023-24,1610612760,OKC,OKC @ BOS,L,100,0.432,0.893,0.208,21,31,8,5,13,-35.0,0,BOS,0
0022301110,2024-04-03,2023-24,1610612739,CLE,CLE @ PHX,L,101,0.47,0.842,0.269,28,37,9,4,15,-21.0,0,PHX,0
0022301110,2024-04-03,2023-24,1610612756,PHX,PHX vs. CLE,W,122,0.506,0.941,0.545,32,43,11,2,15,21.0,1,CLE,1
0022301107,2024-04-03,2023-24,1610612749,MIL,MIL vs. MEM,L,101,0.4,0.583,0.409,26,44,5,10,11,-10.0,1,MEM,0
0022301105,2024-04-03,2023-24,1610612738,BOS,BOS vs. OKC,W,135,0.543,0.947,0.425,33,46,7,10,10,35.0,1,OKC,1
0022301096,2024-04-02,2023-24,1610612748,MIA,MIA vs. NYK,W,109,0.486,0.952,0.447,24,39,5,4,17,10.0,1,NYK,1
0022301095,2024-04-02,2023-24,1610612749,MIL,MIL @ WAS,L,113,0.437,0.667,0.229,31,57,8,6,12,-4.0,0,WAS,0
0022301098,2024-04-02,2023-24,1610612750,MIN,MIN vs. HOU,W,113,0.532,0.909,0.423,29,39,12,5,17,7.0,1,HOU,1
0022301100,2024-04-02,2023-24,1610612739,CLE,CLE @ UTA,W,129,0.541,0.875,0.41,38,41,10,6,13,16.0,0,UTA,1
0022301099,2024-04-02,2023-24,1610612743,DEN,DEN vs. SAS,W,110,0.439,0.813,0.324,28,52,5,10,8,5.0,1,SAS,1
0022300589,2024-04-02,2023-24,1610612742,DAL,DAL @ GSW,L,100,0.438,0.636,0.375,27,42,8,7,15,-4.0,0,GSW,0
0022301096,2024-04-02,2023-24,1610612752,NYK,NYK @ MIA,L,99,0.461,0.81,0.353,25,30,11,2,14,-10.0,0,MIA,0
0022301093,2024-04-02,2023-24,1610612760,OKC,OKC @ PHI,L,105,0.425,0.818,0.333,30,43,10,9,14,-4.0,0,PHI,0
0022301087,2024-04-01,2023-24,1610612738,BOS,BOS @ CHA,W,118,0.483,0.813,0.358,28,51,3,3,10,14.0,0,CHA,1
0022301092,2024-04-01,2023-24,1610612756,PHX,PHX @ NOP,W,124,0.494,0.8,0.383,29,49,7,6,12,13.0,0,NOP,1
0022301081,2024-03-31,2023-24,1610612748,MIA,MIA @ WAS,W,119,0.494,0.862,0.389,22,42,11,8,13,12.0,0,WAS,1
0022301082,2024-03-31,2023-24,1610612752,NYK,NYK vs. OKC,L,112,0.413,0.676,0.302,24,46,8,3,10,-1.0,1,OKC,0
0022301083,2024-03-31,2023-24,1610612742,DAL,DAL @ HOU,W,125,0.516,0.556,0.511,24,47,7,8,13,18.0,0,HOU,1
0022301082,2024-03-31,2023-24,1610612760,OKC,OKC @ NYK,W,113,0.537,0.5,0.382,29,43,6,8,12,1.0,0,NYK,1
0022301077,2024-03-31,2023-24,1610612743,DEN,DEN vs. CLE,W,130,0.575,0.692,0.636,36,51,7,4,16,29.0,1,CLE,1
0022301077,2024-03-31,2023-24,1610612739,CLE,CLE @ DEN,L,101,0.463,0.81,0.32,26,28,10,4,15,-29.0,0,DEN,0
0022301084,2024-03-31,2023-24,1610612750,MIN,MIN vs. CHI,L,101,0.469,0.667,0.297,28,37,12,5,13,-8.0,1,CHI,0
0022301076,2024-03-30,2023-24,1610612749,MIL,MIL @ ATL,W,122,0.551,0.8,0.286,27,40,7,5,10,9.0,0,ATL,1
0022301074,2024-03-30,2023-24,1610612738,BOS,BOS @ NOP,W,104,0.476,0.917,0.405,27,51,7,7,12,12.0,0,NOP,1
0022301071,2024-03-29,2023-24,1610612743,DEN,DEN vs. MIN,L,98,0.398,0.741,0.286,29,46,6,1,12,-13.0,1,MIN,0
0022301068,2024-03-29,2023-24,1610612748,MIA,MIA vs. POR,W,142,0.587,0.722,0.538,41,44,17,4,8,60.0,1,POR,1
0022301070,2024-03-29,2023-24,1610612752,NYK,NYK @ SAS,L,126,0.464,0.833,0.378,24,50,10,1,11,-4.0,0,SAS,0
0022301067,2024-03-29,2023-24,1610612739,CLE,CLE vs. PHI,W,117,0.549,0.846,0.432,34,37,4,3,13,3.0,1,PHI,1
0022301069,2024-03-29,2023-24,1610612756,PHX,PHX @ OKC,L,103,0.448,0.8,0.317,26,39,6,6,14,-25.0,0,OKC,0
0022301071,2024-03-29,2023-24,1610612750,MIN,MIN @ DEN,W,111,0.514,0.703,0.321,28,39,6,7,7,13.0,0,DEN,1
0022301069,2024-03-29,2023-24,1610612760,OKC,OKC vs. PHX,W,128,0.563,1.0,0.533,33,38,7,7,10,25.0,1,PHX,1
0022301073,2024-03-29,2023-24,1610612742,DAL,DAL @ SAC,W,107,0.473,0.667,0.429,24,42,4,6,10,4.0,0,SAC,1
0022301060,2024-03-28,2023-24,1610612738,BOS,BOS @ ATL,L,122,0.479,0.857,0.389,28,43,7,6,12,-1.0,0,ATL,0
0022301061,2024-03-28,2023-24,1610612749,MIL,MIL @ NOP,L,100,0.463,0.526,0.359,21,46,1,4,14,-7.0,0,NOP,0
0022301056,2024-03-27,2023-24,1610612750,MIN,MIN vs. DET,W,106,0.512,0.688,0.306,28,40,8,3,12,15.0,1,DET,1
0022301059,2024-03-27,2023-24,1610612756,PHX,PHX @ DEN,W,104,0.47,0.909,0.485,29,51,3,7,16,7.0,0,DEN,1
0022301057,2024-03-27,2023-24,1610612760,OKC,OKC vs. HOU,L,126,0.49,0.75,0.368,26,49,7,7,19,-6.0,1,HOU,0
0022301059,2024-03-27,2023-24,1610612743,DEN,DEN vs. PHX,L,97,0.432,0.917,0.25,24,38,9,4,8,-7.0,1,PHX,0
0022301048,2024-03-27,2023-24,1610612739,CLE,CLE @ CHA,L,111,0.494,0.571,0.432,33,32,7,1,13,-7.0,0,CHA,0
0022301053,2024-03-27,2023-24,1610612752,NYK,NYK @ TOR,W,145,0.585,0.813,0.5,37,42,7,8,11,44.0,0,TOR,1
0022301044,2024-03-26,2023-24,1610612748,MIA,MIA vs. GSW,L,92,0.402,0.769,0.242,24,39,3,2,8,-21.0,1,GSW,0
0022301046,2024-03-26,2023-24,1610612760,OKC,OKC @ NOP,W,119,0.535,0.857,0.441,28,45,5,3,12,7.0,0,NOP,1
0022301047,2024-03-26,2023-24,1610612742,DAL,DAL @ SAC,W,132,0.554,0.615,0.564,34,49,10,4,9,36.0,0,SAC,1
0022301045,2024-03-26,2023-24,1610612749,MIL,MIL vs. LAL,L,124,0.412,0.647,0.294,37,61,9,5,14,-4.0,1,LAL,0
0022301040,2024-03-25,2023-24,1610612743,DEN,DEN vs. MEM,W,128,0.533,0.944,0.469,38,50,10,7,15,25.0,1,MEM,1
0022301041,2024-03-25,2023-24,1610612742,DAL,DAL @ UTA,W,115,0.478,0.833,0.286,31,47,9,7,6,10.0,0,UTA,1
0022301034,2024-03-25,2023-24,1610612738,BOS,BOS @ ATL,L,118,0.495,0.684,0.289,21,38,7,8,7,-2.0,0,ATL,0
0022301039,2024-03-25,2023-24,1610612756,PHX,PHX @ SAS,L,102,0.506,0.571,0.357,28,47,5,7,14,-2.0,0,SAS,0
0022301035,2024-03-25,2023-24,1610612752,NYK,NYK vs. DET,W,124,0.506,0.682,0.413,30,52,6,6,13,25.0,1,DET,1
0022301033,2024-03-25,2023-24,1610612739,CLE,CLE vs. CHA,W,115,0.535,0.6,0.415,41,47,4,3,12,23.0,1,CHA,1
0022301029,2024-03-24,2023-24,1610612748,MIA,MIA vs. CLE,W,121,0.518,0.87,0.395,29,44,13,0,9,37.0,1,CLE,1
0022301029,2024-03-24,2023-24,1610612739,CLE,CLE @ MIA,L,84,0.417,0.75,0.31,24,30,3,3,17,-37.0,0,MIA,0
0022301031,2024-03-24,2023-24,1610612750,MIN,MIN vs. GSW,W,114,0.476,0.722,0.525,30,44,9,5,15,4.0,1,GSW,1
0022301030,2024-03-24,2023-24,1610612760,OKC,OKC @ MIL,L,93,0.371,0.773,0.233,20,37,9,1,12,-25.0,0,MIL,0
0022301030,2024-03-24,2023-24,1610612749,MIL,MIL vs. OKC,W,118,0.533,0.643,0.324,33,57,7,5,16,25.0,1,OKC,1
0022301019,2024-03-23,2023-24,1610612752,NYK,NYK vs. BKN,W,105,0.433,0.5,0.375,25,47,10,4,9,12.0,1,BKN,1
0022301025,2024-03-23,2023-24,1610612756,PHX,PHX @ SAS,W,131,0.596,0.8,0.458,38,39,11,5,8,25.0,0,SAS,1
0022301026,2024-03-23,2023-24,1610612743,DEN,DEN @ POR,W,114,0.451,0.727,0.333,25,49,8,9,13,3.0,0,POR,1
0022301023,2024-03-23,2023-24,1610612738,BOS,BOS @ CHI,W,124,0.512,0.882,0.438,28,41,5,3,12,11.0,0,CHI,1
0022301014,2024-03-22,2023-24,1610612750,MIN,MIN vs. CLE,W,104,0.482,0.5,0.519,27,46,9,5,11,13.0,1,CLE,1
0022301012,2024-03-22,2023-24,1610612760,OKC,OKC @ TOR,W,123,0.505,0.789,0.375,27,46,17,5,15,20.0,0,TOR,1
0022301011,2024-03-22,2023-24,1610612738,BOS,BOS @ DET,W,129,0.528,0.704,0.356,31,35,9,5,7,27.0,0,DET,1
0022301014,2024-03-22,2023-24,1610612739,CLE,CLE @ MIN,L,91,0.42,0.842,0.241,22,41,6,5,12,-13.0,0,MIN,0
0022301013,2024-03-22,2023-24,1610612748,MIA,MIA vs. NOP,L,88,0.36,0.867,0.277,22,34,3,4,4,-23.0,1,NOP,0
0022301008,2024-03-21,2023-24,1610612742,DAL,DAL vs. UTA,W,113,0.5,0.607,0.313,33,43,12,3,13,16.0,1,UTA,1
0022301007,2024-03-21,2023-24,1610612749,MIL,MIL vs. BKN,W,115,0.473,0.867,0.39,27,40,5,4,10,7.0,1,BKN,1
0022301009,2024-03-21,2023-24,1610612752,NYK,NYK @ DEN,L,100,0.481,0.765,0.355,28,31,6,6,9,-13.0,0,DEN,0
0022301009,2024-03-21,2023-24,1610612743,DEN,DEN vs. NYK,W,113,0.536,0.85,0.3,31,42,5,4,9,13.0,1,NYK,1
0022301010,2024-03-21,2023-24,1610612756,PHX,PHX vs. ATL,W,128,0.554,0.889,0.537,28,38,4,11,17,13.0,1,ATL,1
0022301000,2024-03-20,2023-24,1610612760,OKC,OKC vs. UTA,W,119,0.489,0.793,0.294,29,45,10,7,10,12.0,1,UTA,1
0022300996,2024-03-20,2023-24,1610612748,MIA,MIA @ CLE,W,107,0.458,0.947,0.361,19,37,7,2,7,3.0,0,CLE,1
0022300996,2024-03-20,2023-24,1610612739,CLE,CLE vs. MIA,L,104,0.467,0.864,0.357,30,37,3,2,11,-3.0,1,MIA,0
0022301002,2024-03-20,2023-24,1610612756,PHX,PHX vs. PHI,W,115,0.5,0.75,0.487,34,55,7,12,23,13.0,1,PHI,1
0022300998,2024-03-20,2023-24,1610612749,MIL,MIL @ BOS,L,119,0.536,0.857,0.486,20,41,3,6,14,-3.0,0,BOS,0
0022300998,2024-03-20,2023-24,1610612738,BOS,BOS vs. MIL,W,122,0.471,0.828,0.45,25,37,6,5,9,3.0,1,MIL,1
0022300995,2024-03-19,2023-24,1610612743,DEN,DEN @ MIN,W,115,0.519,0.773,0.519,26,49,5,1,17,3.0,0,MIN,1
0022300995,2024-03-19,2023-24,1610612750,MIN,MIN vs. DEN,L,112,0.477,0.696,0.343,25,37,10,7,7,-3.0,1,DEN,0
0022300994,2024-03-19,2023-24,1610612742,DAL,DAL @ SAS,W,113,0.484,0.882,0.333,31,40,6,3,9,6.0,0,SAS,1
0022300984,2024-03-18,2023-24,1610612738,BOS,BOS vs. DET,W,119,0.453,0.846,0.449,30,53,8,8,9,25.0,1,DET,1
0022300987,2024-03-18,2023-24,1610612750,MIN,MIN @ UTA,W,114,0.484,0.833,0.39,27,35,9,9,9,10.0,0,UTA,1
0022300985,2024-03-18,2023-24,1610612748,MIA,MIA @ PHI,L,91,0.393,0.643,0.364,23,49,8,3,15,-7.0,0,PHI,0
0022300988,2024-03-18,2023-24,1610612752,NYK,NYK @ GSW,W,119,0.484,0.85,0.378,29,44,6,1,10,7.0,0,GSW,1
0022300983,2024-03-18,2023-24,1610612739,CLE,CLE @ IND,W,108,0.475,0.714,0.375,27,39,8,4,14,5.0,0,IND,1
0022300980,2024-03-17,2023-24,1610612738,BOS,BOS @ WAS,W,130,0.494,0.833,0.48,30,43,9,6,14,26.0,0,WAS,1
0022300978,2024-03-17,2023-24,1610612742,DAL,DAL vs. DEN,W,107,0.42,0.667,0.257,22,60,5,5,11,2.0,1,DEN,1
0022300978,2024-03-17,2023-24,1610612743,DEN,DEN @ DAL,L,105,0.44,0.864,0.429,26,37,7,6,7,-2.0,0,DAL,0
0022300976,2024-03-17,2023-24,1610612756,PHX,PHX @ MIL,L,129,0.586,0.867,0.424,36,39,7,5,12,-11.0,0,MIL,0
0022300977,2024-03-17,2023-24,1610612748,MIA,MIA @ DET,W,104,0.449,0.75,0.343,24,47,7,2,9,3.0,0,DET,1
0022300976,2024-03-17,2023-24,1610612749,MIL,MIL vs. PHX,W,140,0.543,1.0,0.585,35,35,11,2,10,11.0,1,PHX,1
0022300974,2024-03-16,2023-24,1610612750,MIN,MIN @ UTA,W,119,0.473,0.8,0.463,31,44,8,6,8,19.0,0,UTA,1
0022300975,2024-03-16,2023-24,1610612752,NYK,NYK @ SAC,W,98,0.43,0.813,0.282,19,52,8,9,14,7.0,0,SAC,1
0022300972,2024-03-16,2023-24,1610612760,OKC,OKC @ MEM,W,118,0.517,0.762,0.343,25,45,7,8,11,6.0,0,MEM,1
0022300967,2024-03-16,2023-24,1610612739,CLE,CLE @ HOU,L,103,0.451,0.85,0.316,22,45,6,7,15,-14.0,0,HOU,0
0022300962,2024-03-15,2023-24,1610612748,MIA,MIA @ DET,W,108,0.473,0.714,0.206,23,44,14,6,8,13.0,0,DET,1
0022300961,2024-03-15,2023-24,1610612756,PHX,PHX @ CHA,W,107,0.46,0.8,0.289,31,57,3,3,10,11.0,0,CHA,1
0022300965,2024-03-15,2023-24,1610612743,DEN,DEN @ SAS,W,117,0.551,0.75,0.4,37,40,13,5,12,11.0,0,SAS,1
0022300959,2024-03-14,2023-24,1610612742,DAL,DAL @ OKC,L,119,0.512,0.808,0.414,25,40,6,2,19,-7.0,0,OKC,0
0022300958,2024-03-14,2023-24,1610612749,MIL,MIL vs. PHI,W,114,0.542,0.833,0.444,29,37,6,4,14,9.0,1,PHI,1
0022300959,2024-03-14,2023-24,1610612760,OKC,OKC vs. DAL,W,126,0.523,0.87,0.41,28,34,10,7,13,7.0,1,DAL,1
0022300955,2024-03-14,2023-24,1610612756,PHX,PHX @ BOS,L,112,0.475,0.7,0.355,27,51,4,3,13,-15.0,0,BOS,0
0022300955,2024-03-14,2023-24,1610612738,BOS,BOS vs. PHX,W,127,0.528,0.727,0.5,31,33,12,5,8,15.0,1,PHX,1
0022300960,2024-03-14,2023-24,1610612752,NYK,NYK @ POR,W,105,0.437,0.885,0.207,16,50,11,1,12,12.0,0,POR,1
0022300951,2024-03-13,2023-24,1610612739,CLE,CLE @ NOP,W,116,0.511,0.667,0.444,38,46,4,4,9,21.0,0,NOP,1
0022300949,2024-03-13,2023-24,1610612748,MIA,MIA vs. DEN,L,88,0.425,0.833,0.238,18,42,5,2,8,-12.0,1,DEN,0
0022300949,2024-03-13,2023-24,1610612743,DEN,DEN @ MIA,W,100,0.488,0.692,0.333,24,41,4,2,9,12.0,0,MIA,1
0022300952,2024-03-13,2023-24,1610612742,DAL,DAL vs. GSW,W,109,0.537,0.789,0.222,30,42,6,13,16,10.0,1,GSW,1
0022300944,2024-03-12,2023-24,1610612750,MIN,MIN @ LAC,W,118,0.511,0.714,0.364,26,48,11,6,9,18.0,0,LAC,1
0022300941,2024-03-12,2023-24,1610612760,OKC,OKC vs. IND,L,111,0.434,0.733,0.378,24,50,5,4,12,-10.0,1,IND,0
0022300945,2024-03-12,2023-24,1610612749,MIL,MIL @ SAC,L,94,0.366,0.771,0.179,23,44,3,2,13,-35.0,0,SAC,0
0022300943,2024-03-12,2023-24,1610612738,BOS,BOS @ UTA,W,123,0.467,0.895,0.408,25,46,5,8,8,16.0,0,UTA,1
0022300939,2024-03-12,2023-24,1610612752,NYK,NYK vs. PHI,W,106,0.506,0.8,0.35,32,51,4,4,12,27.0,1,PHI,1
0022300934,2024-03-11,2023-24,1610612739,CLE,CLE vs. PHX,L,111,0.476,0.842,0.326,30,37,9,0,12,-6.0,1,PHX,0
0022300935,2024-03-11,2023-24,1610612742,DAL,DAL @ CHI,W,127,0.548,0.8,0.317,33,49,10,6,6,35.0,0,CHI,1
0022300937,2024-03-11,2023-24,1610612743,DEN,DEN vs. TOR,W,125,0.547,0.611,0.345,36,42,8,8,9,6.0,1,TOR,1
0022300938,2024-03-11,2023-24,1610612738,BOS,BOS @ POR,W,121,0.49,0.667,0.375,34,45,7,10,3,22.0,0,POR,1
0022300934,2024-03-11,2023-24,1610612756,PHX,PHX @ CLE,W,117,0.548,0.684,0.375,23,42,8,6,14,6.0,0,CLE,1
0022300924,2024-03-10,2023-24,1610612749,MIL,MIL @ LAC,W,124,0.494,0.778,0.447,28,41,5,6,7,7.0,0,LAC,1
0022300927,2024-03-10,2023-24,1610612752,NYK,NYK vs. PHI,L,73,0.325,0.75,0.225,19,50,9,5,19,-6.0,1,PHI,0
0022300930,2024-03-10,2023-24,1610612739,CLE,CLE vs. BKN,L,101,0.487,0.65,0.438,25,31,8,4,12,-19.0,1,BKN,0
0022300931,2024-03-10,2023-24,1610612760,OKC,OKC vs. MEM,W,124,0.527,1.0,0.447,36,46,8,6,10,31.0,1,MEM,1
0022300926,2024-03-10,2023-24,1610612748,MIA,MIA vs. WAS,L,108,0.453,0.667,0.303,20,51,9,6,13,-2.0,1,WAS,0
0022300932,2024-03-10,2023-24,1610612750,MIN,MIN @ LAL,L,109,0.423,0.846,0.348,27,38,8,6,11,-11.0,0,LAL,0
0022300922,2024-03-09,2023-24,1610612743,DEN,DEN vs. UTA,W,142,0.663,0.813,0.594,40,32,8,10,13,21.0,1,UTA,1
0022300920,2024-03-09,2023-24,1610612738,BOS,BOS @ PHX,W,117,0.489,0.769,0.385,29,43,7,4,12,10.0,0,PHX,1
0022300919,2024-03-09,2023-24,1610612742,DAL,DAL @ DET,W,142,0.554,0.813,0.368,29,36,13,8,14,18.0,0,DET,1
